key,family,family_display,category,subcategory,story_group,chapter_code,chapter_label,conversation_key,conversation_label,scene_key,scene_label,scene_group,scene_part_a,scene_part_b,line_index,dialogue_type,speaker_name,speaker_role,speaker_display,speaker_key,speaker_bucket,speaker_slot,speaker_confidence,mentions,text_raw,text_clean,source_path
caliburn_9000_player_00044,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_player,9000_player,9000,9000,,44,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_player_00051,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_player,9000_player,9000,9000,,51,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_player_00054,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_player,9000_player,9000,9000,,54,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00011,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,11,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,Back for more?,Back for more?,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00012,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,12,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00013,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,13,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,I exist everywhere.,I exist everywhere.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00014,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,14,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,I am myself. I am everyone.,I am myself. I am everyone.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00015,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,15,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,I am everything.,I am everything.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00016,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,16,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00017,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,17,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,I encompass all.,I encompass all.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00018,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,18,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00019,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,19,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,All flows back to me.,All flows back to me.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00020,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,20,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,The aching in every soul.,The aching in every soul.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00021,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,21,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00022,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,22,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,The longing for immortality.,The longing for immortality.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00023,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,23,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,The longing for beauty.,The longing for beauty.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00025,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,25,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,The longing for endless power.,The longing for endless power.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00026,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,26,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,The longing for perfect freedom.,The longing for perfect freedom.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00027,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,27,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00028,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,28,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,The longing for unconditional worship.,The longing for unconditional worship.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00029,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,29,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,I am the embodiment of every dark desire.,I am the embodiment of every dark desire.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00030,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,30,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00031,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,31,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,Be one with me.,Be one with me.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00032,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,32,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,And you will be free...,And you will be free...,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00033,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,33,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,"to harbor every heart,","to harbor every heart,",gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00034,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,34,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,and every soul.,and every soul.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00035,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,35,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,To exist with them eternally...,To exist with them eternally...,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00036,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,36,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,and carry their yearning forever.,and carry their yearning forever.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00037,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,37,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00038,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,38,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,Why do you say nothing?,Why do you say nothing?,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00039,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,39,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,Are you no different?,Are you no different?,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_boss_00_00040,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000_boss_00,boss_myurdinumbra_9000,boss,myurdinumbra_9000,40,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_globalgametrack_00047,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000,boss,myurdinumbra_9000,47,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,"Myurdin, Caliburn.","Myurdin, Caliburn.",gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_globalgametrack_00048,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000,boss,myurdinumbra_9000,48,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,And the countless other lives who have embraced me.,And the countless other lives who have embraced me.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_globalgametrack_00049,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000,boss,myurdinumbra_9000,49,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,Their desires have opened my eyes.,Their desires have opened my eyes.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_globalgametrack_00050,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000,boss,myurdinumbra_9000,50,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,Their hunger has awakened my being.,Their hunger has awakened my being.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_globalgametrack_00051,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000,boss,myurdinumbra_9000,51,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,I am humanity's chorus!,I am humanity's chorus!,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_globalgametrack_00052,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000,boss,myurdinumbra_9000,52,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,The answer they begged of the void!,The answer they begged of the void!,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_globalgametrack_00053,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000,boss,myurdinumbra_9000,53,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,What do you not understand?,What do you not understand?,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_globalgametrack_00054,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000,boss,myurdinumbra_9000,54,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,You too are a creature of desire.,You too are a creature of desire.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_globalgametrack_00055,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000,boss,myurdinumbra_9000,55,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,To deny me is to deny yourself.,To deny me is to deny yourself.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_globalgametrack_00056,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000,boss,myurdinumbra_9000,56,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,Rejoice in this moment.,Rejoice in this moment.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_globalgametrack_00057,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000_globalgametrack,boss_myurdinumbra_9000,boss,myurdinumbra_9000,57,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,For you will now fulfill your purpose.,For you will now fulfill your purpose.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00000,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,0,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00001,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,1,player,,player,Player,Player,Player,,role,,"Are you Myurdin,","Are you Myurdin,",gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00002,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,2,player,,player,Player,Player,Player,,role,,"Caliburn, or someone else?","Caliburn, or someone else?",gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00003,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,3,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00004,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,4,player,,player,Player,Player,Player,,role,,Enough nonsense.,Enough nonsense.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00005,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,5,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00006,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,6,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00007,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,7,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00008,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,8,player,,player,Player,Player,Player,,role,,I cannot become one with all.,I cannot become one with all.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00009,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,9,player,,player,Player,Player,Player,,role,,You and I cannot coexist.,You and I cannot coexist.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00010,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,10,player,,player,Player,Player,Player,,role,,So all will not become one with you.,So all will not become one with you.,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00041,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,41,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00042,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,42,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00043,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,43,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00044,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,44,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_myurdinumbra_9000_player_00045,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,caliburn_boss_myurdinumbra_9000_player,boss_myurdinumbra_9000_player,boss_myurdinumbra_9000,boss,myurdinumbra_9000,45,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
